,Game Number,Move Number,Player,Move,Board,Comment
546,7,22,Black,c6a5,"r . . q r . k .
. b p p b p p p
p . n . . n . .
. . . N p . . .
P p . . P . . .
. B . P . N . .
. P P . . P P P
R . B Q R . K .",
547,7,23,White,d5e7,"r . . q r . k .
. b p p b p p p
p . . . . n . .
n . . N p . . .
P p . . P . . .
. B . P . N . .
. P P . . P P P
R . B Q R . K .",
548,7,24,Black,d8e7,"r . . q r . k .
. b p p N p p p
p . . . . n . .
n . . . p . . .
P p . . P . . .
. B . P . N . .
. P P . . P P P
R . B Q R . K .",
549,7,25,White,b3a2,"r . . . r . k .
. b p p q p p p
p . . . . n . .
n . . . p . . .
P p . . P . . .
. B . P . N . .
. P P . . P P P
R . B Q R . K .","White's Pe4 is under assault, so it's difficult for him to consider d3-d4. However, White has the two bishops, so at some point he'll want (or need) open lines and seek out targets."
550,7,26,Black,d7d5,"r . . . r . k .
. b p p q p p p
p . . . . n . .
n . . . p . . .
P p . . P . . .
. . . P . N . .
B P P . . P P P
R . B Q R . K .",seems quite dubious to me
551,7,27,White,c1g5,"r . . . r . k .
. b p . q p p p
p . . . . n . .
n . . p p . . .
P p . . P . . .
. . . P . N . .
B P P . . P P P
R . B Q R . K .",
552,7,28,Black,d5e4,"r . . . r . k .
. b p . q p p p
p . . . . n . .
n . . p p . B .
P p . . P . . .
. . . P . N . .
B P P . . P P P
R . . Q R . K .",
553,7,29,White,d3e4,"r . . . r . k .
. b p . q p p p
p . . . . n . .
n . . . p . B .
P p . . p . . .
. . . P . N . .
B P P . . P P P
R . . Q R . K .",
554,7,30,Black,a8d8,"r . . . r . k .
. b p . q p p p
p . . . . n . .
n . . . p . B .
P p . . P . . .
. . . . . N . .
B P P . . P P P
R . . Q R . K .",
555,7,31,White,d1e2,". . . r r . k .
. b p . q p p p
p . . . . n . .
n . . . p . B .
P p . . P . . .
. . . . . N . .
B P P . . P P P
R . . Q R . K .",
556,7,32,Black,h7h6,". . . r r . k .
. b p . q p p p
p . . . . n . .
n . . . p . B .
P p . . P . . .
. . . . . N . .
B P P . Q P P P
R . . . R . K .",
557,7,33,White,g5f6,". . . r r . k .
. b p . q p p .
p . . . . n . p
n . . . p . B .
P p . . P . . .
. . . . . N . .
B P P . Q P P P
R . . . R . K .",
558,7,34,Black,e7f6,". . . r r . k .
. b p . q p p .
p . . . . B . p
n . . . p . . .
P p . . P . . .
. . . . . N . .
B P P . Q P P P
R . . . R . K .",This position is much more balanced and unexciting. Each has a little pressure on the other's central pawn and only Black has slightly weakened queen-side pawns.
559,7,35,White,a1d1,". . . r r . k .
. b p . . p p .
p . . . . q . p
n . . . p . . .
P p . . P . . .
. . . . . N . .
B P P . Q P P P
R . . . R . K .",
560,7,36,Black,f6e7,". . . r r . k .
. b p . . p p .
p . . . . q . p
n . . . p . . .
P p . . P . . .
. . . . . N . .
B P P . Q P P P
. . . R R . K .",
561,7,37,White,h2h3,". . . r r . k .
. b p . q p p .
p . . . . . . p
n . . . p . . .
P p . . P . . .
. . . . . N . .
B P P . Q P P P
. . . R R . K .",
562,7,38,Black,g7g6,". . . r r . k .
. b p . q p p .
p . . . . . . p
n . . . p . . .
P p . . P . . .
. . . . . N . P
B P P . Q P P .
. . . R R . K .",
563,7,39,White,e2e3,". . . r r . k .
. b p . q p . .
p . . . . . p p
n . . . p . . .
P p . . P . . .
. . . . . N . P
B P P . Q P P .
. . . R R . K .",
564,7,40,Black,g8g7,". . . r r . k .
. b p . q p . .
p . . . . . p p
n . . . p . . .
P p . . P . . .
. . . . Q N . P
B P P . . P P .
. . . R R . K .",
565,7,41,White,a2d5,". . . r r . . .
. b p . q p k .
p . . . . . p p
n . . . p . . .
P p . . P . . .
. . . . Q N . P
B P P . . P P .
. . . R R . K .",
566,7,42,Black,b7d5,". . . r r . . .
. b p . q p k .
p . . . . . p p
n . . B p . . .
P p . . P . . .
. . . . Q N . P
. P P . . P P .
. . . R R . K .",
567,7,43,White,e4d5,". . . r r . . .
. . p . q p k .
p . . . . . p p
n . . b p . . .
P p . . P . . .
. . . . Q N . P
. P P . . P P .
. . . R R . K .","This change in pawn structure makes Black's queen-side look disjointed and weak, but it also appears to free Black's king-side pawns to advance (if he would dare) ."
568,7,44,Black,a5c4,". . . r r . . .
. . p . q p k .
p . . . . . p p
n . . P p . . .
P p . . . . . .
. . . . Q N . P
. P P . . P P .
. . . R R . K .",
569,7,45,White,e3b3,". . . r r . . .
. . p . q p k .
p . . . . . p p
. . . P p . . .
P p n . . . . .
. . . . Q N . P
. P P . . P P .
. . . R R . K .",
570,7,46,Black,c4a5,". . . r r . . .
. . p . q p k .
p . . . . . p p
. . . P p . . .
P p n . . . . .
. Q . . . N . P
. P P . . P P .
. . . R R . K .",
571,7,47,White,b3e3,". . . r r . . .
. . p . q p k .
p . . . . . p p
n . . P p . . .
P p . . . . . .
. Q . . . N . P
. P P . . P P .
. . . R R . K .",
572,7,48,Black,a5c4,". . . r r . . .
. . p . q p k .
p . . . . . p p
n . . P p . . .
P p . . . . . .
. . . . Q N . P
. P P . . P P .
. . . R R . K .",
573,7,49,White,e3b3,". . . r r . . .
. . p . q p k .
p . . . . . p p
. . . P p . . .
P p n . . . . .
. . . . Q N . P
. P P . . P P .
. . . R R . K .",
574,7,50,Black,c4a5,". . . r r . . .
. . p . q p k .
p . . . . . p p
. . . P p . . .
P p n . . . . .
. Q . . . N . P
. P P . . P P .
. . . R R . K .","Both seemed a little nervous about starting any major plan of offense, so they conceded to a draw."
575,8,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
576,8,2,Black,g8f6,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R","Wow! This is interesting. None of the top GMs plays anything this provocative. It is, of course, played by many people at all levels of chess, except at the top. Why does Ivanchuk choose it for this game? One possibility is that he saw Vallejo Pons playing rather solid positions and ""offered"" a possibility of something more unbalanced and tactical."
577,8,3,White,b1c3,"r n b q k b . r
p p p p p p p p
. . . . . n . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R","And already White flinches from the main contest (2. e5) . With this I suspect both players are on their own (out of book) . With Nc3 White isn't able to support a d2-d4 with c2-c3, so f2-f4 is more likely. In that case the game could resemble a King's Gambit more than an Italian or Spanish Game."
578,8,4,Black,e7e5,"r n b q k b . r
p p p p p p p p
. . . . . n . .
. . . . . . . .
. . . . P . . .
. . N . . . . .
P P P P . P P P
R . B Q K B N R",
579,8,5,White,g1f3,"r n b q k b . r
p p p p . p p p
. . . . . n . .
. . . . p . . .
. . . . P . . .
. . N . . . . .
P P P P . P P P
R . B Q K B N R","After Black's first-move provocation Vallejo Pons is proceeding very cautiously, perhaps even more than he might normally. Can Ivanchuk play aggressively to exploit that over-caution? How would he go about it? Oftentimes when one player doesn't use pawns much the other can overwhelm him with pawns. But, it depends upon the opening. Too much use of pawns in some openings just leads to difficulties."
580,8,6,Black,b8c6,"r n b q k b . r
p p p p . p p p
. . . . . n . .
. . . . p . . .
. . . . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R",
581,8,7,White,g2g3,"r . b q k b . r
p p p p . p p p
. . n . . n . .
. . . . p . . .
. . . . P . . .
. . N . . N . .
P P P P . P P P
R . B Q K B . R","After this it's quite possible Black will aim for ...Bh3 to trade-off Bg2, thereby weakening all the light squares on the king-side. Opening the center with ...d7-d5 would be unwise because it opens the diagonal for Bg2, making it stronger."
582,8,8,Black,f8c5,"r . b q k b . r
p p p p . p p p
. . n . . n . .
. . . . p . . .
. . . . P . . .
. . N . . N P .
P P P P . P . P
R . B Q K B . R",
583,8,9,White,f1g2,"r . b q k . . r
p p p p . p p p
. . n . . n . .
. . b . p . . .
. . . . P . . .
. . N . . N P .
P P P P . P . P
R . B Q K B . R",
584,8,10,Black,d7d6,"r . b q k . . r
p p p p . p p p
. . n . . n . .
. . b . p . . .
. . . . P . . .
. . N . . N P .
P P P P . P B P
R . B Q K . . R",
585,8,11,White,d2d3,"r . b q k . . r
p p p . . p p p
. . n p . n . .
. . b . p . . .
. . . . P . . .
. . N . . N P .
P P P P . P B P
R . B Q K . . R","By defending Pe4 White is now free to play Nc3-a4xc5. This would get rid of the bishop, but at the cost of opening the d-file for Black. Still it might be good."
586,8,12,Black,a7a6,"r . b q k . . r
p p p . . p p p
. . n p . n . .
. . b . p . . .
. . . . P . . .
. . N P . N P .
P P P . . P B P
R . B Q K . . R",Ivanchuk clearly wants to keep Bc5 to keep control of d4 and perhaps to have a piece which reaches all the way to f2 (or g1) to threaten White's king. This extra pawn move seems justified.
587,8,13,White,h2h3,"r . b q k . . r
. p p . . p p p
p . n p . n . .
. . b . p . . .
. . . . P . . .
. . N P . N P .
P P P . . P B P
R . B Q K . . R","White clearly has an idea of how to coordinate his king-side, to avoid damage. But, such a passive position might still allow Black chances."
588,8,14,Black,e8g8,"r . b q k . . r
. p p . . p p p
p . n p . n . .
. . b . p . . .
. . . . P . . .
. . N P . N P P
P P P . . P B .
R . B Q K . . R","The king-side seems the natural place for active play (for both White or Black) , so removing the king to the queen-side, where it's adequately defended by Bc5 and Nc6, should be safer and enables freer offensive actions on the king-side."
589,8,15,White,e1g1,"r . b q . r k .
. p p . . p p p
p . n p . n . .
. . b . p . . .
. . . . P . . .
. . N P . N P P
P P P . . P B .
R . B Q K . . R",
590,8,16,Black,b7b5,"r . b q . r k .
. p p . . p p p
p . n p . n . .
. . b . p . . .
. . . . P . . .
. . N P . N P P
P P P . . P B .
R . B Q . R K .",This is an interesting plan. Black shows he had something more in mind when he played 6...a6.
591,8,17,White,a2a3,"r . b q . r k .
. . p . . p p p
p . n p . n . .
. p b . p . . .
. . . . P . . .
. . N P . N P P
P P P . . P B .
R . B Q . R K .",
592,8,18,Black,a8b8,"r . b q . r k .
. . p . . p p p
p . n p . n . .
. p b . p . . .
. . . . P . . .
P . N P . N P P
. P P . . P B .
R . B Q . R K .",
593,8,19,White,g1h1,". r b q . r k .
. . p . . p p p
p . n p . n . .
. p b . p . . .
. . . . P . . .
P . N P . N P P
. P P . . P B .
R . B Q . R K .",White is interested in prosecuting his offensive plan on his terms. He'd rather not be pushed into something by ... b5-b4.
594,8,20,Black,a6a5,". r b q . r k .
. . p . . p p p
p . n p . n . .
. p b . p . . .
. . . . P . . .
P . N P . N P P
. P P . . P B .
R . B Q . R . K",
595,8,21,White,c1g5,". r b q . r k .
. . p . . p p p
. . n p . n . .
p p b . p . . .
. . . . P . . .
P . N P . N P P
. P P . . P B .
R . B Q . R . K",
596,8,22,Black,h7h6,". r b q . r k .
. . p . . p p p
. . n p . n . .
p p b . p . B .
. . . . P . . .
P . N P . N P P
. P P . . P B .
R . . Q . R . K",
597,8,23,White,g5h4,". r b q . r k .
. . p . . p p .
. . n p . n . p
p p b . p . B .
. . . . P . . .
P . N P . N P P
. P P . . P B .
R . . Q . R . K",This is certainly intersting and puts in question 7...O-O. How does Black continue on both wings when his king wouldn't be safe after ...g7-g5?
598,8,24,Black,c8e6,". r b q . r k .
. . p . . p p .
. . n p . n . p
p p b . p . . .
. . . . P . . B
P . N P . N P P
. P P . . P B .
R . . Q . R . K",
599,8,25,White,c3d5,". r . q . r k .
. . p . . p p .
. . n p b n . p
p p b . p . . .
. . . . P . . B
P . N P . N P P
. P P . . P B .
R . . Q . R . K",How else could White proceed?
600,8,26,Black,e6d5,". r . q . r k .
. . p . . p p .
. . n p b n . p
p p b N p . . .
. . . . P . . B
P . . P . N P P
. P P . . P B .
R . . Q . R . K","Black is forced to give up one of his valuable bishops and Pd5, though doubled, will be well supported by Bg2."
601,8,27,White,e4d5,". r . q . r k .
. . p . . p p .
. . n p . n . p
p p b b p . . .
. . . . P . . B
P . . P . N P P
. P P . . P B .
R . . Q . R . K",
602,8,28,Black,c6d4,". r . q . r k .
. . p . . p p .
. . n p . n . p
p p b P p . . .
. . . . . . . B
P . . P . N P P
. P P . . P B .
R . . Q . R . K",
603,8,29,White,f3d4,". r . q . r k .
. . p . . p p .
. . . p . n . p
p p b P p . . .
. . . n . . . B
P . . P . N P P
. P P . . P B .
R . . Q . R . K",
604,8,30,Black,e5d4,". r . q . r k .
. . p . . p p .
. . . p . n . p
p p b P p . . .
. . . N . . . B
P . . P . . P P
. P P . . P B .
R . . Q . R . K",
605,8,31,White,g3g4,". r . q . r k .
. . p . . p p .
. . . p . n . p
p p b P . . . .
. . . p . . . B
P . . P . . P P
. P P . . P B .
R . . Q . R . K","idea: to give Bh4 a retreat square and possibly to break up Black's king-side (with g4-g5) when White has both bishops in that area of the board (for both offensive and defensive uses) , but Black has Bc5 stuck on the other side of the board"
606,8,32,Black,f8e8,". r . q . r k .
. . p . . p p .
. . . p . n . p
p p b P . . . .
. . . p . . P B
P . . P . . . P
. P P . . P B .
R . . Q . R . K",
607,8,33,White,f1e1,". r . q r . k .
. . p . . p p .
. . . p . n . p
p p b P . . . .
. . . p . . P B
P . . P . . . P
. P P . . P B .
R . . Q . R . K",
608,8,34,Black,e8e1,". r . q r . k .
. . p . . p p .
. . . p . n . p
p p b P . . . .
. . . p . . P B
P . . P . . . P
. P P . . P B .
R . . Q R . . K",
609,8,35,White,d1e1,". r . q . . k .
. . p . . p p .
. . . p . n . p
p p b P . . . .
. . . p . . P B
P . . P . . . P
. P P . . P B .
R . . Q r . . K",
610,8,36,Black,b5b4,". r . q . . k .
. . p . . p p .
. . . p . n . p
p p b P . . . .
. . . p . . P B
P . . P . . . P
. P P . . P B .
R . . . Q . . K",
611,8,37,White,a3b4,". r . q . . k .
. . p . . p p .
. . . p . n . p
p . b P . . . .
. p . p . . P B
P . . P . . . P
. P P . . P B .
R . . . Q . . K",
612,8,38,Black,c5b4,". r . q . . k .
. . p . . p p .
. . . p . n . p
p . b P . . . .
. P . p . . P B
. . . P . . . P
. P P . . P B .
R . . . Q . . K",
613,8,39,White,e1c1,". r . q . . k .
. . p . . p p .
. . . p . n . p
p . . P . . . .
. b . p . . P B
. . . P . . . P
. P P . . P B .
R . . . Q . . K","This is a multi-purpose move: it defends Pb2, prevents ...Bb4-d2 and aims at Black's king-side where g4-g5 might be played."
614,8,40,Black,b8b5,". r . q . . k .
. . p . . p p .
. . . p . n . p
p . . P . . . .
. b . p . . P B
. . . P . . . P
. P P . . P B .
R . Q . . . . K",Here's where Black tries to exploit the exposed Pd5.
615,8,41,White,c2c3,". . . q . . k .
. . p . . p p .
. . . p . n . p
p r . P . . . .
. b . p . . P B
. . . P . . . P
. P P . . P B .
R . Q . . . . K",
616,8,42,Black,b4c5,". . . q . . k .
. . p . . p p .
. . . p . n . p
p r . P . . . .
. b . p . . P B
. . P P . . . P
. P . . . P B .
R . Q . . . . K",
617,8,43,White,c3c4,". . . q . . k .
. . p . . p p .
. . . p . n . p
p r b P . . . .
. . . p . . P B
. . P P . . . P
. P . . . P B .
R . Q . . . . K",
618,8,44,Black,b5b3,". . . q . . k .
. . p . . p p .
. . . p . n . p
p r b P . . . .
. . P p . . P B
. . . P . . . P
. P . . . P B .
R . Q . . . . K",
619,8,45,White,a1a5,". . . q . . k .
. . p . . p p .
. . . p . n . p
p . b P . . . .
. . P p . . P B
. r . P . . . P
. P . . . P B .
R . Q . . . . K",
620,8,46,Black,g7g5,". . . q . . k .
. . p . . p p .
. . . p . n . p
R . b P . . . .
. . P p . . P B
. r . P . . . P
. P . . . P B .
. . Q . . . . K",
621,8,47,White,h4g3,". . . q . . k .
. . p . . p . .
. . . p . n . p
R . b P . . p .
. . P p . . P B
. r . P . . . P
. P . . . P B .
. . Q . . . . K",
622,8,48,Black,d8b8,". . . q . . k .
. . p . . p . .
. . . p . n . p
R . b P . . p .
. . P p . . P .
. r . P . . B P
. P . . . P B .
. . Q . . . . K",
623,8,49,White,g2f1,". q . . . . k .
. . p . . p . .
. . . p . n . p
R . b P . . p .
. . P p . . P .
. r . P . . B P
. P . . . P B .
. . Q . . . . K",
624,8,50,Black,b3b2,". q . . . . k .
. . p . . p . .
. . . p . n . p
R . b P . . p .
. . P p . . P .
. r . P . . B P
. P . . . P . .
. . Q . . B . K",
625,8,51,White,a5a8,". q . . . . k .
. . p . . p . .
. . . p . n . p
R . b P . . p .
. . P p . . P .
. . . P . . B P
. r . . . P . .
. . Q . . B . K",
626,8,52,Black,b8a8,"R q . . . . k .
. . p . . p . .
. . . p . n . p
. . b P . . p .
. . P p . . P .
. . . P . . B P
. r . . . P . .
. . Q . . B . K",
627,8,53,White,c1b2,"q . . . . . k .
. . p . . p . .
. . . p . n . p
. . b P . . p .
. . P p . . P .
. . . P . . B P
. r . . . P . .
. . Q . . B . K",At this point both sides have negated the other's primary advantages. White has no more king-side attack (it appears this would weaken his own king's safety too much) and Black's queen-side demonstration has quieted.
628,8,54,Black,f6d7,"q . . . . . k .
. . p . . p . .
. . . p . n . p
. . b P . . p .
. . P p . . P .
. . . P . . B P
. Q . . . P . .
. . . . . B . K",
629,8,55,White,f1g2,"q . . . . . k .
. . p n . p . .
. . . p . . . p
. . b P . . p .
. . P p . . P .
. . . P . . B P
. Q . . . P . .
. . . . . B . K",
630,8,56,Black,a8a3,"q . . . . . k .
. . p n . p . .
. . . p . . . p
. . b P . . p .
. . P p . . P .
. . . P . . B P
. Q . . . P B .
. . . . . . . K",
631,8,57,White,b2e2,". . . . . . k .
. . p n . p . .
. . . p . . . p
. . b P . . p .
. . P p . . P .
q . . P . . B P
. Q . . . P B .
. . . . . . . K",
632,8,58,Black,a3c1,". . . . . . k .
. . p n . p . .
. . . p . . . p
. . b P . . p .
. . P p . . P .
q . . P . . B P
. . . . Q P B .
. . . . . . . K",
633,8,59,White,h1h2,". . . . . . k .
. . p n . p . .
. . . p . . . p
. . b P . . p .
. . P p . . P .
. . . P . . B P
. . . . Q P B .
. . q . . . . K",
634,8,60,Black,d7e5,". . . . . . k .
. . p n . p . .
. . . p . . . p
. . b P . . p .
. . P p . . P .
. . . P . . B P
. . . . Q P B K
. . q . . . . .","At first glance I thought this game was ""remarkably equal throughout"", but upon further study I realized there was a gradual shift to Black in the opening, then back to White in the middle-game and with Black's queen-side action (which White apparently didn't handle properly) the balance was restored. Though there wasn't any direct attack on a king there wasn't a static balance throughout."
635,9,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
636,9,2,Black,c7c5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R","Anand has played the Sicilian Defense, Spanish Game (Open or closed variations) , Scandinavian Defense and (against some opponents) the French Defense or Caro-Kann Defense. Recently he has been playing the Sicilian Defense with ...e6."
637,9,3,White,g1f3,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
638,9,4,Black,e7e6,"r n b q k b n r
p p . p p p p p
. . . . . . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
639,9,5,White,d2d4,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R",
640,9,6,Black,c5d4,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . p . . . . .
. . . P P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
641,9,7,White,f3d4,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . . . . . . .
. . . p P . . .
. . . . . N . .
P P P . . P P P
R N B Q K B . R",
642,9,8,Black,b8c6,"r n b q k b n r
p p . p . p p p
. . . . p . . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",
643,9,9,White,b1c3,"r . b q k b n r
p p . p . p p p
. . n . p . . .
. . . . . . . .
. . . N P . . .
. . . . . . . .
P P P . . P P P
R N B Q K B . R",
644,9,10,Black,d8c7,"r . b q k b n r
p p . p . p p p
. . n . p . . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R","Black's opening seems particularly aimed at preventing any Sozin-like variation (Qc7 makes Bf1-c4 unlikely) or a Richter (Bc1-g5 to pin a Nf6) as there is no Nf6. So, White develops more quietly and will latch onto a concrete plan a bit later, after he's seen how Black has developed."
645,9,11,White,f1e2,"r . b . k b n r
p p q p . p p p
. . n . p . . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R",
646,9,12,Black,a7a6,"r . b . k b n r
p p q p . p p p
. . n . p . . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . B P P P
R . B Q K . . R",
647,9,13,White,e1g1,"r . b . k b n r
. p q p . p p p
p . n . p . . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . B P P P
R . B Q K . . R",
648,9,14,Black,g8f6,"r . b . k b n r
. p q p . p p p
p . n . p . . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . B P P P
R . B Q . R K .",
649,9,15,White,c1e3,"r . b . k b . r
. p q p . p p p
p . n . p n . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . B P P P
R . B Q . R K .",
650,9,16,Black,f8b4,"r . b . k b . r
. p q p . p p p
p . n . p n . .
. . . . . . . .
. . . N P . . .
. . N . B . . .
P P P . B P P P
R . . Q . R K .",
651,9,17,White,c3a4,"r . b . k . . r
. p q p . p p p
p . n . p n . .
. . . . . . . .
. b . N P . . .
. . N . B . . .
P P P . B P P P
R . . Q . R K .",
652,9,18,Black,b4e7,"r . b . k . . r
. p q p . p p p
p . n . p n . .
. . . . . . . .
N b . N P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",
653,9,19,White,d4c6,"r . b . k . . r
. p q p b p p p
p . n . p n . .
. . . . . . . .
N . . N P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",
654,9,20,Black,b7c6,"r . b . k . . r
. p q p b p p p
p . N . p n . .
. . . . . . . .
N . . . P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",
655,9,21,White,a4b6,"r . b . k . . r
. . q p b p p p
p . p . p n . .
. . . . . . . .
N . . . P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",
656,9,22,Black,a8b8,"r . b . k . . r
. . q p b p p p
p N p . p n . .
. . . . . . . .
. . . . P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",
657,9,23,White,b6c8,". r b . k . . r
. . q p b p p p
p N p . p n . .
. . . . . . . .
. . . . P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",
658,9,24,Black,c7c8,". r N . k . . r
. . q p b p p p
p . p . p n . .
. . . . . . . .
. . . . P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",With this short flurry White has the two bishops and a simpler pawn formation. It's the next phase of the game which will resolve whether those two bishops are powerful.
659,9,25,White,e3d4,". r q . k . . r
. . . p b p p p
p . p . p n . .
. . . . . . . .
. . . . P . . .
. . . . B . . .
P P P . B P P P
R . . Q . R K .",
660,9,26,Black,e8g8,". r q . k . . r
. . . p b p p p
p . p . p n . .
. . . . . . . .
. . . B P . . .
. . . . . . . .
P P P . B P P P
R . . Q . R K .",
661,9,27,White,e4e5,". r q . . r k .
. . . p b p p p
p . p . p n . .
. . . . . . . .
. . . B P . . .
. . . . . . . .
P P P . B P P P
R . . Q . R K .","Earlier in the tournament Shirov played 14. Qd3, which gave a small advantage."
662,9,28,Black,f6d5,". r q . . r k .
. . . p b p p p
p . p . p n . .
. . . . P . . .
. . . B . . . .
. . . . . . . .
P P P . B P P P
R . . Q . R K .",
663,9,29,White,c2c4,". r q . . r k .
. . . p b p p p
p . p . p . . .
. . . n P . . .
. . . B . . . .
. . . . . . . .
P P P . B P P P
R . . Q . R K .","Kasparov advances pawns to help ensure Black's pieces get chased around and Pd7 stays backward (gaining a grip on d6) . But, in so doing he makes moves like ...f7-f6xe5 possible, and he blocks the attack on Pa6 (however slight or insignificant that might seem) ."
664,9,30,Black,d5f4,". r q . . r k .
. . . p b p p p
p . p . p . . .
. . . n P . . .
. . P B . . . .
. . . . . . . .
P P . . B P P P
R . . Q . R K .",
665,9,31,White,e2f3,". r q . . r k .
. . . p b p p p
p . p . p . . .
. . . . P . . .
. . P B . n . .
. . . . . . . .
P P . . B P P P
R . . Q . R K .","This is a far less desirable square for the bishop than d3, but I suppose it is heading to e4."
666,9,32,Black,c8c7,". r q . . r k .
. . . p b p p p
p . p . p . . .
. . . . P . . .
. . P B . n . .
. . . . . B . .
P P . . . P P P
R . . Q . R K .",
667,9,33,White,f1e1,". r . . . r k .
. . q p b p p p
p . p . p . . .
. . . . P . . .
. . P B . n . .
. . . . . B . .
P P . . . P P P
R . . Q . R K .",
668,9,34,Black,f4g6,". r . . . r k .
. . q p b p p p
p . p . p . . .
. . . . P . . .
. . P B . n . .
. . . . . B . .
P P . . . P P P
R . . Q R . K .",
669,9,35,White,c4c5,". r . . . r k .
. . q p b p p p
p . p . p . n .
. . . . P . . .
. . P B . . . .
. . . . . B . .
P P . . . P P P
R . . Q R . K .","One of the curious aspects of this kind of position is the difficulty of getting at Pd7, despite it being on an open file and almost indefensible. Defense of the exposed Pe5 and Pb2 keep White busy."
670,9,36,Black,f7f6,". r . . . r k .
. . q p b p p p
p . p . p . n .
. . P . P . . .
. . . B . . . .
. . . . . B . .
P P . . . P P P
R . . Q R . K .","Anand doesn't wait for Bf3-e4xg6 because that would weaken his king's position, probably making a later ...f7-f6 impossible."
671,9,37,White,e5f6,". r . . . r k .
. . q p b . p p
p . p . p p n .
. . P . P . . .
. . . B . . . .
. . . . . B . .
P P . . . P P P
R . . Q R . K .",
672,9,38,Black,e7f6,". r . . . r k .
. . q p b . p p
p . p . p P n .
. . P . . . . .
. . . B . . . .
. . . . . B . .
P P . . . P P P
R . . Q R . K .",
673,9,39,White,f3e4,". r . . . r k .
. . q p . . p p
p . p . p b n .
. . P . . . . .
. . . B . . . .
. . . . . B . .
P P . . . P P P
R . . Q R . K .",
674,9,40,Black,g6f4,". r . . . r k .
. . q p . . p p
p . p . p b n .
. . P . . . . .
. . . B B . . .
. . . . . . . .
P P . . . P P P
R . . Q R . K .",
675,9,41,White,d4f6,". r . . . r k .
. . q p . . p p
p . p . p b . .
. . P . . . . .
. . . B B n . .
. . . . . . . .
P P . . . P P P
R . . Q R . K .",
676,9,42,Black,f8f6,". r . . . r k .
. . q p . . p p
p . p . p B . .
. . P . . . . .
. . . . B n . .
. . . . . . . .
P P . . . P P P
R . . Q R . K .",With two open files occupied by rooks it appears Black has adequate compensation for the backward Pd7. All those Black pawns on light squares limit Be4 (only Ph7 is truly exposed to the bishop)
677,9,43,White,d1c2,". r . . . . k .
. . q p . . p p
p . p . p r . .
. . P . . . . .
. . . . B n . .
. . . . . . . .
P P . . . P P P
R . . Q R . K .",
678,9,44,Black,h7h6,". r . . . . k .
. . q p . . p p
p . p . p r . .
. . P . . . . .
. . . . B n . .
. . . . . . . .
P P Q . . P P P
R . . . R . K .",
679,9,45,White,a1d1,". r . . . . k .
. . q p . . p .
p . p . p r . p
. . P . . . . .
. . . . B n . .
. . . . . . . .
P P Q . . P P P
R . . . R . K .",
680,9,46,Black,f4d5,". r . . . . k .
. . q p . . p .
p . p . p r . p
. . P . . . . .
. . . . B n . .
. . . . . . . .
P P Q . . P P P
. . . R R . K .",
